,NGH_Name,NGH_Number,Descriptive Name,Latitude,Longitude,Violation_Type,Sum_Occurrences,Air Temp. Avg. Min. (°C),Air Temp. Avg. Max. (°C),Edu_Preschool,Edu_Kindergarten ,Edu_Gr.7 - Gr.9,Edu_Gr.10 - Gr.12,Edu_Post Secondar,Homemaker,Employedage0-30,Employed 30+ ,Unemployed,Retired,Permanently U,Employment_No Response,"Income_Less than $30,","Income_$30,000 to les","Income_$60,000 to les","Income_$100,000 to le","Income_$125,000 to le","Income_$150,000 to le","Income_$200,000 to le","Income_$250,000 or mo",Income_No Response,DT_Year,DT_Month
3178,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Sexual Assaults,1,-2.935666667,4.833,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,November
3179,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Sexual Assaults,1,4.837096774,18.65129032,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,May
3180,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,1,4.837096774,18.65129032,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,May
3181,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,1,9.963333333,22.75533333,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,June
3182,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,1,-16.49870968,-7.578387097,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,December
3183,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,1,-1.393870968,5.4,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,October
3184,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,1,10.25193548,22.81290323,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,August
3185,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,1,-2.821612903,6.589354839,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,March
3186,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,2,4.671,17.31833333,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,September
3187,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,2,-2.935666667,4.833,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,November
3188,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,2,0.897,15.07466667,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,April
3189,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Sexual Assaults,2,-1.393870968,5.4,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,October
3190,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,3,4.671,17.31833333,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,September
3191,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,3,11.85225806,23.67677419,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,July
3192,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,3,0.897,15.07466667,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,April
3193,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,3,-16.49870968,-7.578387097,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,December
3194,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft From Vehicle,3,-16.49870968,-7.578387097,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,December
3195,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft From Vehicle,4,-2.821612903,6.589354839,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,March
3196,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,4,9.963333333,22.75533333,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,June
3197,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,4,-2.935666667,4.833,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,November
3198,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,4,11.85225806,23.67677419,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,July
3199,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,4,9.963333333,22.75533333,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,June
3200,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,4,0.897,15.07466667,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,April
3201,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,4,-14.77387097,-4.023870968,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,January
3202,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,4,-7.270689655,2.662413793,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,February
3203,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,4,11.85225806,23.67677419,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,July
3204,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,4,10.25193548,22.81290323,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,August
3205,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,4,-2.935666667,4.833,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,November
3206,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,5,-2.821612903,6.589354839,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,March
3207,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,5,-14.77387097,-4.023870968,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,January
3208,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Robbery,5,-2.821612903,6.589354839,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,March
3209,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,5,-7.270689655,2.662413793,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,February
3210,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,5,4.837096774,18.65129032,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,May
3211,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft From Vehicle,6,0.897,15.07466667,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,April
3212,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft From Vehicle,6,9.963333333,22.75533333,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,June
3213,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft From Vehicle,6,11.85225806,23.67677419,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,July
3214,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,6,-16.49870968,-7.578387097,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,December
3215,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,6,-7.270689655,2.662413793,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,February
3216,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,6,10.25193548,22.81290323,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,August
3217,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,6,-1.393870968,5.4,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,October
3218,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,7,-14.77387097,-4.023870968,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,January
3219,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,7,-7.270689655,2.662413793,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,February
3220,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,7,4.837096774,18.65129032,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,May
3221,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,7,4.671,17.31833333,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,September
3222,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft Of Vehicle,7,-1.393870968,5.4,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,October
3223,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft From Vehicle,7,-14.77387097,-4.023870968,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,January
3224,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Break and Enter,8,10.25193548,22.81290323,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,August
3225,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,8,-14.77387097,-4.023870968,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,January
3226,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,9,-2.821612903,6.589354839,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,March
3227,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,9,0.897,15.07466667,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,April
3228,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,9,4.837096774,18.65129032,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,May
3229,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,9,11.85225806,23.67677419,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,July
3230,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,10,9.963333333,22.75533333,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,June
3231,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,10,-2.935666667,4.833,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,November
3232,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,10,-16.49870968,-7.578387097,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,December
3233,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,11,-1.393870968,5.4,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,October
3234,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Assault,15,4.671,17.31833333,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,September
3235,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft From Vehicle,9,-1.393870968,5.4,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,October
3236,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft From Vehicle,9,4.671,17.31833333,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,September
3237,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft From Vehicle,10,-7.270689655,2.662413793,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,February
3238,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft From Vehicle,10,-2.935666667,4.833,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,November
3239,EASTWOOD,1100,Eastwood,53.576105,-113.46873,Theft From Vehicle,10,10.25193548,22.81290323,123.0,144.0,68.0,62.0,66.0,73.0,138.0,857.0,229.0,379.0,142.0,1734.0,341.0,306.0,173.0,42.0,12.0,12.0,4.0,1.0,1006.0,2016,August
3240,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft From Vehicle,2,-16.49870968,-7.578387097,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,December
3241,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Sexual Assaults,1,-14.77387097,-4.023870968,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,January
3242,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Sexual Assaults,1,4.837096774,18.65129032,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,May
3243,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Robbery,1,-2.821612903,6.589354839,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,March
3244,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Robbery,1,-16.49870968,-7.578387097,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,December
3245,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft Over $5000,1,0.897,15.07466667,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,April
3246,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Assault,1,-2.935666667,4.833,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,November
3247,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Assault,1,-16.49870968,-7.578387097,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,December
3248,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Assault,1,-2.821612903,6.589354839,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,March
3249,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Assault,1,10.25193548,22.81290323,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,August
3250,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft Of Vehicle,1,-2.821612903,6.589354839,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,March
3251,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft Of Vehicle,1,-7.270689655,2.662413793,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,February
3252,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft Of Vehicle,1,11.85225806,23.67677419,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,July
3253,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft Of Vehicle,1,4.671,17.31833333,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,September
3254,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft Of Vehicle,1,-1.393870968,5.4,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,October
3255,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft Over $5000,1,4.671,17.31833333,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,September
3256,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Break and Enter,1,0.897,15.07466667,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,April
3257,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Break and Enter,1,10.25193548,22.81290323,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,August
3258,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Break and Enter,1,11.85225806,23.67677419,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,July
3259,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Break and Enter,1,-16.49870968,-7.578387097,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,December
3260,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Break and Enter,1,-2.935666667,4.833,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,November
3261,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft From Vehicle,2,-7.270689655,2.662413793,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,February
3262,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft From Vehicle,2,-2.935666667,4.833,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,November
3263,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Sexual Assaults,1,-2.935666667,4.833,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,November
3264,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft From Vehicle,2,11.85225806,23.67677419,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,July
3265,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Break and Enter,2,9.963333333,22.75533333,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,June
3266,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Break and Enter,2,4.837096774,18.65129032,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,May
3267,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Break and Enter,2,-14.77387097,-4.023870968,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,January
3268,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft Of Vehicle,2,9.963333333,22.75533333,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,June
3269,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Theft Of Vehicle,2,-16.49870968,-7.578387097,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,December
3270,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Assault,2,-7.270689655,2.662413793,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,February
3271,EAUX CLAIRES,2241,Eaux Claires,53.621639,-113.485637,Robbery,2,9.963333333,22.75533333,142.0,185.0,97.0,85.0,147.0,92.0,132.0,1170.0,100.0,246.0,26.0,1005.0,56.0,166.0,222.0,95.0,55.0,45.0,23.0,20.0,570.0,2016,June
